aX,aY,aZ,gX,gY,gZ
-0.005,0.156,-1.003,-1.404,-0.122,0.366
-0.004,0.153,-0.998,-0.427,-0.732,-0.854
-0.003,0.149,-0.991,0.732,-0.793,-0.977
0.001,0.153,-0.992,0.305,-0.366,0.244
0.004,0.154,-0.995,-1.892,0.610,0.549

-0.022,1.485,-1.350,-89.111,152.710,57.861
-0.259,1.504,-1.541,-147.888,186.584,-53.223
-0.531,1.075,-1.823,-128.296,164.978,-124.817
-0.587,0.813,-1.928,13.977,108.643,-252.441
-0.567,0.689,-2.159,92.407,98.999,-307.373
-0.636,0.787,-2.243,148.743,100.891,-421.570
-1.110,0.915,-2.133,115.540,88.379,-481.750
-1.425,0.663,-1.976,60.303,60.913,-535.034
-1.515,-0.103,-2.101,8.911,-57.800,-544.617
-1.459,-0.333,-2.093,21.240,-178.162,-497.742
-1.538,-0.603,-1.889,30.762,-475.769,-395.386
-1.531,-1.222,-1.264,28.564,-582.092,-356.811
-1.346,-1.479,-0.966,52.917,-646.362,-313.049
-1.043,-1.597,-0.575,72.205,-622.986,-294.067
-0.900,-1.446,-0.455,78.064,-535.461,-227.112
-0.825,-0.908,-0.313,35.278,-501.099,-184.998
-0.802,-0.724,-0.147,-175.537,-489.746,-102.478
-0.700,-0.827,0.616,-286.987,-501.770,-58.350
-0.614,-0.951,0.989,-345.154,-508.057,35.400
-0.215,-0.806,1.450,-295.166,-485.413,83.862
0.069,-0.481,1.575,-177.307,-361.938,187.561
0.462,0.463,1.518,-166.809,-271.179,227.844
0.449,0.826,1.573,-214.844,-183.105,249.817
0.504,1.208,1.854,-386.780,-38.208,248.840
0.605,1.351,1.898,-431.457,26.184,238.464
0.747,1.499,1.820,-382.263,165.955,200.928
1.104,1.857,1.334,-309.998,243.408,163.452
1.191,1.916,1.022,-148.743,378.113,45.349
0.939,1.695,0.281,-74.097,406.860,-32.410
0.736,1.509,-0.088,80.383,378.174,-206.909
0.433,1.263,-0.875,151.062,342.590,-274.414
0.399,1.155,-1.352,195.435,302.124,-313.171
0.481,0.974,-1.765,179.443,203.674,-316.650
0.615,0.434,-2.136,140.625,149.719,-310.364
0.601,0.096,-2.109,110.596,56.702,-334.106
0.416,-0.452,-1.871,135.071,23.865,-352.295
0.265,-0.541,-1.762,189.392,-59.509,-335.388
0.054,-0.574,-1.503,186.462,-130.798,-283.936
0.091,-0.687,-1.230,129.456,-264.587,-165.710
0.249,-0.974,-0.595,103.638,-288.025,-133.606
0.289,-1.006,-0.354,75.195,-263.794,-95.947
0.230,-0.855,-0.076,56.946,-243.896,-70.190
0.205,-0.765,0.035,22.217,-226.135,-41.382
0.334,-0.708,0.286,-91.064,-201.416,3.723
0.376,-0.747,0.453,-143.494,-187.683,19.104
0.449,-0.789,0.598,-193.542,-135.864,59.021
0.430,-0.804,0.803,-191.467,-97.778,86.975
0.449,-0.750,0.864,-160.522,-13.123,143.616
0.572,-0.591,0.914,-143.066,24.414,168.396
0.574,-0.484,0.913,-115.112,105.652,212.280
0.634,-0.244,0.778,-113.220,149.536,228.333
0.670,-0.156,0.687,-140.442,234.070,239.136
0.590,-0.059,0.539,-153.625,270.996,238.647
0.478,-0.004,0.457,-158.569,301.758,239.441
0.422,0.089,0.332,-154.175,350.647,246.338
0.417,0.329,-0.044,-152.405,372.803,246.826
0.383,0.435,-0.240,-163.452,409.790,230.835
0.232,0.527,-0.524,-164.551,423.279,218.079
0.129,0.530,-0.635,-129.272,425.110,181.641
0.026,0.618,-0.931,-100.464,407.165,151.978
-0.085,0.714,-1.091,-70.557,337.219,91.980
-0.179,0.822,-1.354,-87.158,289.673,74.646
-0.106,0.729,-1.399,-116.333,241.272,64.209
0.031,0.407,-1.331,-137.024,181.152,48.767
0.042,0.323,-1.303,-112.366,177.917,41.382
0.020,0.318,-1.310,-41.016,195.129,28.564
-0.091,0.436,-1.399,-16.357,197.571,21.362
-0.189,0.497,-1.446,-5.188,171.143,3.784
-0.263,0.571,-1.532,-17.151,144.409,0.977
-0.231,0.550,-1.538,-61.401,85.449,9.949
-0.153,0.395,-1.445,-79.102,65.125,12.695
-0.135,0.307,-1.385,-80.139,47.607,5.005
-0.126,0.180,-1.293,-63.171,44.800,0.916
-0.123,0.173,-1.267,-13.672,40.039,-1.282
-0.125,0.270,-1.256,8.972,36.804,-1.953
-0.134,0.330,-1.270,25.269,33.081,-3.540
-0.138,0.374,-1.292,28.381,23.010,-6.470
-0.127,0.393,-1.297,14.709,16.724,-6.409
-0.107,0.355,-1.260,-21.301,3.601,-4.761
-0.040,0.224,-1.153,-31.128,-0.183,-4.456
-0.018,0.168,-1.107,-23.010,-0.061,-5.005
-0.003,0.125,-1.067,-10.925,1.953,-4.639
-0.007,0.129,-1.075,8.667,5.188,-3.540
-0.035,0.160,-1.093,12.146,4.395,-2.747
-0.051,0.181,-1.088,7.141,-4.089,0.977
-0.043,0.201,-1.034,2.197,-10.193,2.808
-0.019,0.204,-1.001,-1.221,-15.259,3.906
0.015,0.217,-0.955,-1.587,-16.785,3.540
0.014,0.220,-0.949,-0.549,-13.733,2.502
0.007,0.217,-0.950,0.000,-5.737,1.343
-0.016,0.213,-0.958,-0.244,-3.357,1.831
-0.022,0.221,-0.961,-0.793,-3.784,3.235
-0.024,0.250,-0.971,-1.099,-4.822,3.540
-0.021,0.256,-0.977,-1.465,-5.493,2.563
-0.018,0.252,-0.979,-1.160,-5.371,2.014
-0.018,0.250,-0.979,-0.061,-5.432,0.916
-0.014,0.246,-0.978,0.366,-6.104,0.061
-0.010,0.241,-0.977,2.258,-6.958,-0.610
0.000,0.232,-0.971,3.296,-6.348,-0.610
0.001,0.230,-0.968,3.723,-5.310,-0.488
0.001,0.229,-0.965,3.174,-3.845,-0.610
-0.003,0.226,-0.966,2.380,-3.601,-1.099
-0.009,0.225,-0.975,-0.183,-4.517,-1.892
0.001,0.213,-0.988,-1.709,-5.615,-1.709
0.015,0.203,-0.982,-2.136,-6.653,-0.977
0.039,0.202,-0.963,-0.916,-6.104,-0.671
0.043,0.209,-0.958,0.427,-3.296,-0.061
0.041,0.214,-0.960,-0.549,-1.648,0.244
0.037,0.211,-0.963,-3.235,0.610,0.671
0.029,0.206,-0.969,-3.662,0.977,1.099
0.024,0.210,-0.972,-3.235,0.916,1.526
0.019,0.215,-0.973,-0.610,0.183,2.258
0.011,0.230,-0.968,0.916,-0.061,2.869
0.006,0.241,-0.965,3.052,0.122,3.662
-0.004,0.264,-0.961,3.113,0.427,3.418
-0.008,0.273,-0.961,0.732,0.916,2.502
-0.008,0.263,-0.958,-1.221,1.160,1.892
-0.003,0.248,-0.956,-3.418,2.563,0.366
-0.008,0.230,-0.963,-3.540,3.357,-0.183

-0.286,0.924,-1.555,-56.030,100.525,-57.495
-0.358,0.858,-1.658,-36.804,74.280,-152.405
-0.498,0.689,-1.828,-18.860,72.388,-185.547
-0.568,0.609,-1.905,19.470,74.829,-222.229
-0.729,0.566,-2.014,32.959,62.256,-229.126
-0.787,0.611,-2.055,26.917,-5.981,-232.239
-0.892,0.562,-2.080,1.221,-61.096,-235.535
-0.866,0.411,-2.031,-60.486,-186.584,-232.910
-0.778,0.011,-1.770,-76.782,-243.347,-221.619
-0.718,-0.119,-1.593,-80.444,-289.429,-206.238
-0.624,-0.197,-1.278,-71.533,-346.619,-184.082
-0.621,-0.225,-1.146,-68.115,-365.295,-181.030
-0.630,-0.266,-1.010,-63.721,-400.574,-178.589
-0.574,-0.381,-0.699,-57.678,-419.067,-172.485
-0.526,-0.417,-0.563,-40.527,-445.923,-148.437
-0.472,-0.399,-0.342,-42.297,-448.608,-133.545
-0.433,-0.403,-0.231,-69.580,-441.040,-104.431
-0.402,-0.487,0.047,-89.478,-432.434,-90.759
-0.401,-0.554,0.215,-125.366,-417.175,-60.486
-0.365,-0.688,0.548,-131.714,-413.025,-41.748
-0.306,-0.744,0.692,-111.328,-398.987,6.165
-0.071,-0.723,0.850,-94.543,-383.057,34.363
0.031,-0.648,0.911,-89.905,-329.468,98.755
0.302,-0.498,1.072,-106.689,-295.654,129.639
0.415,-0.413,1.160,-139.709,-208.923,175.964
0.686,-0.194,1.341,-145.325,-159.241,194.458
0.805,-0.038,1.415,-148.804,-114.197,209.106
0.924,0.142,1.478,-158.875,-17.822,227.722
1.097,0.553,1.437,-162.354,45.105,228.943
1.113,0.785,1.303,-179.077,185.791,204.651
1.093,1.264,0.832,-193.298,253.906,185.425
1.080,1.479,0.515,-198.059,373.840,139.404
0.870,1.645,-0.153,-177.673,406.860,93.140
0.653,1.558,-0.433,-88.623,372.864,-61.462
0.510,1.182,-0.863,-14.648,325.134,-136.841
0.520,0.995,-1.090,70.740,277.710,-194.580
0.543,0.823,-1.358,194.336,195.312,-248.108
0.698,0.493,-1.806,202.881,155.945,-248.352
0.744,0.309,-1.879,149.231,80.566,-232.361
0.656,-0.097,-1.681,120.728,42.175,-231.201
0.614,-0.274,-1.489,103.455,-25.085,-238.647
0.500,-0.532,-1.102,118.958,-50.110,-234.497
0.408,-0.572,-0.976,151.978,-105.286,-178.589
0.381,-0.546,-0.748,149.963,-139.221,-138.672
0.455,-0.540,-0.608,116.333,-182.434,-88.379
0.521,-0.546,-0.337,89.416,-181.274,-76.172
0.524,-0.546,-0.215,58.105,-168.640,-64.697
0.502,-0.584,-0.024,0.122,-130.859,-28.748
0.477,-0.605,0.056,-20.264,-111.389,-6.165
0.463,-0.606,0.112,-38.757,-77.576,35.278
0.463,-0.526,0.154,-44.495,-66.223,51.514
0.496,-0.484,0.159,-66.162,-47.363,78.308
0.664,-0.456,0.208,-78.430,-33.142,91.309
0.762,-0.459,0.237,-89.111,5.615,118.103
0.772,-0.446,0.273,-83.252,32.104,131.409
0.718,-0.414,0.273,-64.514,89.233,160.522
0.641,-0.276,0.234,-59.204,111.877,177.429
0.627,-0.175,0.182,-60.059,129.333,194.824
0.630,0.021,0.034,-86.731,159.058,221.374
0.629,0.090,-0.022,-107.483,175.293,225.464
0.616,0.154,-0.070,-132.996,212.158,220.947
0.578,0.301,-0.212,-130.676,233.093,216.492
0.539,0.371,-0.318,-100.037,277.954,205.811
0.382,0.543,-0.573,-80.139,302.307,202.270
0.292,0.684,-0.718,-57.190,346.985,203.125
-0.064,0.989,-1.042,-63.721,348.938,194.824
-0.126,1.079,-1.203,-84.290,326.477,171.082
-0.054,0.970,-1.333,-126.709,233.459,95.703
0.005,0.839,-1.326,-127.014,187.744,62.683
0.058,0.723,-1.312,-83.374,138.306,29.785
0.096,0.640,-1.329,-54.016,134.766,27.527
0.107,0.656,-1.354,-23.743,138.794,24.841
0.120,0.630,-1.385,-26.184,136.475,18.066
0.112,0.570,-1.380,-43.152,118.164,1.282
0.091,0.434,-1.320,-48.706,103.760,-4.578
0.082,0.381,-1.270,-44.373,73.914,-8.362
0.065,0.324,-1.168,-35.156,61.462,-6.104
0.068,0.335,-1.148,-25.024,52.856,-1.770
0.071,0.360,-1.157,-18.860,51.636,3.052
0.050,0.355,-1.202,-25.146,56.152,0.854
0.034,0.316,-1.203,-37.231,56.274,-3.479
-0.028,0.234,-1.152,-34.912,48.340,-3.540
-0.031,0.218,-1.131,-16.235,24.048,-0.244
0.018,0.239,-1.100,-5.676,14.099,3.174
0.035,0.268,-1.082,2.808,7.568,7.385
0.041,0.307,-1.035,-0.732,8.362,7.263
0.037,0.311,-1.011,-12.451,9.521,6.470
0.038,0.297,-0.971,-15.686,9.216,5.981
0.040,0.289,-0.955,-15.747,9.583,5.127
0.036,0.286,-0.945,-9.033,13.733,2.869
0.009,0.304,-0.952,-5.554,15.503,1.587
-0.004,0.312,-0.963,-6.531,14.648,0.549
-0.000,0.301,-0.973,-10.559,13.428,0.732
0.006,0.283,-0.974,-17.212,13.000,0.183
0.010,0.256,-0.981,-17.883,12.817,-0.671
0.007,0.247,-0.982,-14.648,10.864,-2.380
-0.003,0.242,-0.982,-11.658,10.620,-2.563
-0.010,0.244,-0.986,-8.728,11.597,-2.441
-0.026,0.247,-1.002,-5.432,13.977,-3.296
-0.029,0.243,-1.009,-5.188,13.550,-3.967
-0.030,0.233,-1.010,-5.737,9.766,-4.028
-0.024,0.211,-1.003,-5.737,7.263,-3.052
-0.017,0.206,-1.001,-5.981,4.150,-0.488
-0.015,0.212,-1.004,-6.714,3.235,0.366
-0.016,0.215,-1.003,-8.057,1.892,1.465
-0.021,0.220,-0.999,-7.507,1.587,1.404
-0.022,0.221,-0.997,-2.808,0.854,0.122
-0.019,0.224,-1.001,0.244,0.732,-0.549
-0.018,0.228,-1.006,1.526,1.587,-0.854
-0.015,0.229,-1.006,-0.793,1.953,-0.610
-0.016,0.223,-1.003,-3.601,2.014,-0.488
-0.017,0.215,-0.998,-5.981,0.732,-0.427
-0.012,0.205,-0.989,-5.493,-0.244,-0.061
-0.009,0.203,-0.984,-3.052,-0.732,0.671
-0.007,0.207,-0.976,-1.404,-0.122,0.854
-0.011,0.219,-0.976,0.793,0.854,1.343
-0.016,0.238,-0.979,0.122,0.916,1.343
-0.017,0.237,-0.980,-2.502,0.916,0.793
-0.025,0.224,-0.984,-3.174,0.610,0.610

-0.409,0.837,-1.644,-58.411,99.976,-2.136
-0.471,0.852,-1.716,-83.435,70.740,-57.495
-0.532,0.723,-1.737,-85.937,53.162,-80.200
-0.526,0.623,-1.726,-59.998,30.457,-115.723
-0.574,0.509,-1.762,-38.330,24.170,-131.409
-0.622,0.494,-1.798,-3.662,3.845,-165.100
-0.708,0.428,-1.782,5.859,-18.738,-183.960
-0.729,0.379,-1.727,18.127,-88.318,-214.233
-0.715,0.320,-1.595,20.813,-128.357,-222.656
-0.693,0.271,-1.515,18.799,-167.480,-230.713
-0.681,0.193,-1.431,6.897,-236.084,-254.395
-0.696,-0.016,-1.276,1.282,-265.991,-265.198
-0.715,-0.122,-1.209,-5.920,-323.669,-270.935
-0.787,-0.347,-1.007,-7.751,-356.018,-269.775
-0.800,-0.486,-0.860,1.038,-428.894,-262.878
-0.738,-0.721,-0.586,16.113,-459.717,-255.127
-0.663,-0.787,-0.485,52.490,-495.361,-228.821
-0.570,-0.815,-0.334,61.096,-500.427,-212.646
-0.533,-0.788,-0.236,36.316,-492.798,-173.462
-0.427,-0.749,0.045,2.563,-486.084,-148.437
-0.348,-0.763,0.222,-83.679,-475.708,-90.820
-0.201,-0.851,0.613,-120.728,-468.018,-61.584
-0.120,-0.870,0.792,-148.682,-433.105,4.089
0.165,-0.800,1.128,-145.874,-404.053,43.640
0.321,-0.689,1.297,-143.555,-367.126,87.097
0.467,-0.527,1.443,-146.729,-270.386,172.974
0.727,-0.119,1.628,-154.541,-215.332,203.491
0.761,0.122,1.669,-194.824,-94.299,221.802
1.036,0.533,1.668,-229.248,-30.090,213.135
1.064,0.704,1.618,-306.335,112.976,182.251
1.029,1.016,1.291,-326.782,197.754,173.096
1.041,1.218,0.978,-289.795,367.798,160.034
0.988,1.538,0.258,-243.530,438.599,136.719
0.816,1.571,-0.073,-202.820,483.887,85.449
0.543,1.505,-0.395,-143.921,465.759,-82.336
0.176,0.968,-0.949,-87.341,409.790,-161.072
0.150,0.648,-1.183,80.383,269.287,-239.807
0.285,0.277,-1.850,142.456,209.839,-238.953
0.434,0.193,-2.108,150.940,101.196,-211.487
0.532,-0.050,-2.055,116.394,50.171,-207.092
0.510,-0.244,-1.844,69.397,-34.119,-213.196
0.450,-0.564,-1.350,77.881,-70.068,-221.191
0.407,-0.647,-1.133,105.957,-103.210,-230.957
0.326,-0.691,-0.856,174.011,-160.767,-238.342
0.324,-0.669,-0.778,190.796,-186.035,-223.572
0.325,-0.652,-0.681,180.054,-226.624,-152.100
0.281,-0.677,-0.360,154.053,-239.319,-112.488
0.337,-0.682,-0.194,72.693,-247.925,-59.509
0.491,-0.670,0.098,37.903,-240.906,-40.039
0.538,-0.677,0.248,-4.761,-193.726,6.470
0.542,-0.690,0.483,-17.090,-154.053,32.898
0.610,-0.663,0.526,-30.029,-70.496,79.956
0.618,-0.558,0.548,-34.119,-35.522,98.022
0.582,-0.499,0.565,-55.481,23.682,130.188
0.592,-0.407,0.572,-67.993,50.110,145.569
0.610,-0.363,0.547,-77.209,76.172,159.790
0.630,-0.313,0.488,-86.853,131.714,183.166
0.648,-0.198,0.291,-92.529,161.316,192.993
0.613,-0.127,0.194,-110.535,212.891,210.815
0.496,-0.004,0.038,-120.605,231.384,219.116
0.479,0.050,-0.024,-131.104,258.545,232.422
0.471,0.201,-0.219,-126.465,270.325,234.863
0.449,0.305,-0.362,-108.582,295.593,228.149
0.335,0.494,-0.630,-106.018,308.105,224.182
0.251,0.569,-0.759,-111.145,317.810,221.252
0.184,0.659,-0.905,-127.808,315.125,200.256
0.068,0.789,-1.217,-125.610,295.898,175.598
0.013,0.790,-1.304,-96.252,235.229,122.620
-0.020,0.765,-1.381,-80.688,206.909,109.863
0.026,0.795,-1.414,-62.744,174.316,109.741
0.046,0.939,-1.476,-61.768,172.607,108.582
-0.002,0.975,-1.488,-70.557,167.969,76.416
-0.089,0.865,-1.460,-68.298,152.405,49.561
-0.100,0.789,-1.452,-58.105,130.676,25.391
-0.039,0.669,-1.414,-43.823,84.229,3.662
0.008,0.590,-1.353,-48.523,65.308,2.563
0.055,0.500,-1.285,-61.768,46.387,-0.549
0.088,0.333,-1.187,-62.378,47.058,-3.723
0.067,0.275,-1.151,-47.729,53.711,-6.531
0.028,0.246,-1.136,-35.217,53.528,-7.507
0.013,0.255,-1.149,-10.864,44.312,-17.212
-0.019,0.256,-1.156,-1.648,38.025,-21.606
-0.019,0.259,-1.161,-0.610,26.123,-15.015
0.019,0.244,-1.136,-9.155,20.813,-7.996
0.035,0.226,-1.106,-26.245,15.381,0.000
0.045,0.192,-1.051,-29.236,15.076,1.831
0.045,0.183,-1.036,-27.832,15.625,3.235
0.042,0.182,-1.030,-16.052,17.395,3.967
0.014,0.209,-1.028,-9.277,16.357,3.357
0.009,0.228,-1.024,-3.601,9.460,3.723
0.023,0.252,-1.004,-5.615,6.958,4.761
0.023,0.256,-0.992,-12.024,8.423,5.615
0.004,0.254,-0.984,-13.794,10.376,5.127
-0.007,0.249,-0.989,-12.695,12.085,4.395
-0.021,0.249,-1.011,-11.292,11.597,4.272
-0.024,0.241,-1.014,-10.193,10.315,3.845
-0.024,0.233,-1.010,-6.714,5.676,3.540
-0.017,0.235,-0.996,-3.845,2.625,4.211
-0.010,0.244,-0.990,0.977,-1.770,6.042
-0.011,0.266,-0.983,1.892,-2.136,6.348
-0.015,0.275,-0.982,0.549,-1.709,5.615
-0.018,0.275,-0.977,-1.038,-1.648,4.578
-0.015,0.262,-0.973,-2.380,-1.709,2.014
-0.010,0.237,-0.968,-1.221,-1.526,1.465
-0.008,0.233,-0.966,1.160,-1.892,1.831
-0.006,0.236,-0.959,1.282,-2.686,2.258
-0.002,0.238,-0.955,0.854,-3.662,2.686
0.004,0.241,-0.952,-0.916,-3.418,2.808
0.015,0.242,-0.952,-1.892,-1.953,2.502
0.016,0.238,-0.954,-3.418,0.854,1.892
0.005,0.233,-0.970,-3.906,1.343,1.953
0.001,0.232,-0.980,-5.981,0.183,2.258
-0.001,0.227,-0.987,-6.775,-0.549,2.380
0.002,0.225,-0.984,-6.042,-1.099,2.319
0.003,0.227,-0.980,-4.944,-0.977,1.892
0.003,0.227,-0.978,-2.075,-0.244,0.732
-0.003,0.234,-0.977,-1.038,0.366,0.366
-0.006,0.238,-0.979,-0.916,0.793,0.244
-0.006,0.239,-0.979,-3.540,0.610,0.366

-0.594,0.572,-1.692,98.877,188.049,-316.467
-0.776,0.474,-1.821,127.625,102.417,-357.605
-0.880,0.323,-1.954,123.962,34.912,-346.130
-0.811,0.279,-1.938,68.115,-125.061,-306.152
-0.730,0.055,-1.715,21.484,-201.416,-293.884
-0.715,-0.127,-1.543,-57.739,-325.989,-286.011
-0.696,-0.541,-1.155,-72.693,-373.596,-290.710
-0.696,-0.769,-0.925,-41.687,-445.190,-309.204
-0.629,-1.071,-0.587,-4.150,-466.614,-305.542
-0.579,-1.076,-0.495,77.393,-489.624,-257.690
-0.610,-0.884,-0.363,91.553,-499.084,-225.708
-0.598,-0.748,-0.250,7.568,-525.940,-153.809
-0.434,-0.722,0.192,-71.411,-537.476,-119.995
-0.312,-0.806,0.474,-143.982,-533.569,-87.769
0.064,-0.777,0.822,-206.909,-456.055,-8.301
0.172,-0.675,0.949,-209.351,-397.278,37.476
0.182,-0.563,1.081,-219.055,-288.391,116.272
0.393,-0.338,1.293,-224.976,-242.126,144.348
0.447,-0.185,1.387,-231.018,-159.912,181.519
0.607,0.261,1.573,-237.183,-114.197,197.205
0.874,0.501,1.610,-260.681,3.296,218.384
1.026,1.038,1.451,-280.823,83.862,217.529
1.054,1.302,1.219,-317.749,272.156,190.186
1.118,1.742,0.628,-314.148,360.657,166.870
1.031,1.809,0.387,-288.147,434.448,138.489
0.798,1.749,0.170,-251.343,510.132,42.908
0.358,1.495,-0.334,-251.526,508.301,-22.339
0.248,1.250,-0.610,-176.453,423.950,-145.447
0.181,0.711,-1.154,-84.717,353.882,-192.566
0.181,0.539,-1.387,117.004,217.651,-245.239
0.288,0.380,-1.835,177.063,167.725,-252.930
0.354,0.315,-1.983,185.181,94.116,-249.878
0.300,0.126,-1.991,156.738,57.434,-251.953
0.231,-0.018,-1.872,128.845,13.672,-259.521
0.156,-0.287,-1.474,110.718,-99.487,-290.405
0.104,-0.396,-1.305,120.544,-157.288,-307.251
0.069,-0.468,-1.199,128.601,-255.432,-307.312
0.137,-0.612,-0.952,122.009,-288.391,-287.476
0.163,-0.705,-0.762,90.454,-323.914,-240.906
0.105,-0.766,-0.435,65.002,-336.548,-208.801
0.137,-0.789,-0.272,-21.606,-362.061,-129.333
0.388,-0.954,0.159,-61.768,-363.342,-93.872
0.500,-1.034,0.383,-84.595,-314.209,-22.949
0.622,-0.971,0.647,-65.552,-268.127,14.526
0.655,-0.834,0.726,-20.142,-167.664,86.365
0.618,-0.522,0.805,-17.212,-121.277,114.380
0.667,-0.385,0.825,-33.875,-77.759,133.057
0.732,-0.236,0.832,-83.496,-4.333,145.691
0.732,-0.201,0.805,-98.938,31.433,144.714
0.740,-0.168,0.750,-108.765,103.394,141.357
0.771,-0.074,0.588,-109.314,135.071,142.822
0.788,-0.021,0.500,-109.436,192.993,155.762
0.787,0.107,0.331,-106.873,221.008,165.894
0.751,0.181,0.238,-94.482,265.442,184.998
0.669,0.335,0.050,-86.975,278.503,188.232
0.676,0.409,-0.044,-79.529,285.217,186.768
0.644,0.448,-0.125,-75.989,290.405,171.509
0.648,0.461,-0.228,-86.182,293.945,158.691
0.627,0.429,-0.234,-99.854,303.406,136.719
0.525,0.368,-0.256,-96.313,308.533,127.808
0.467,0.357,-0.312,-72.205,314.941,111.816
0.341,0.340,-0.473,-60.364,309.570,101.562
0.289,0.337,-0.568,-36.560,285.278,84.412
0.226,0.369,-0.728,-25.330,273.315,81.482
0.197,0.391,-0.783,-19.348,264.221,82.581
0.178,0.415,-0.840,-28.503,257.812,84.656
0.109,0.463,-0.988,-41.077,261.108,81.848
0.008,0.516,-1.081,-74.524,266.235,70.923
-0.218,0.565,-1.234,-88.806,253.784,64.209
-0.281,0.536,-1.294,-96.985,186.096,46.082
-0.239,0.413,-1.375,-89.539,141.418,36.255
-0.181,0.363,-1.390,-58.899,81.482,23.315
-0.138,0.363,-1.420,-46.082,76.477,21.423
-0.165,0.378,-1.437,-39.490,82.214,20.691
-0.239,0.353,-1.425,-32.349,92.346,18.372
-0.258,0.348,-1.411,-23.376,84.778,17.090
-0.254,0.357,-1.387,5.737,47.119,16.296
-0.181,0.422,-1.329,18.372,28.259,15.320
-0.135,0.445,-1.309,21.729,9.583,10.559
-0.087,0.429,-1.264,13.550,8.667,7.812
-0.082,0.392,-1.228,-4.883,12.390,3.784
-0.080,0.330,-1.158,-9.766,12.695,3.113
-0.071,0.317,-1.130,-7.385,6.042,2.502
-0.046,0.317,-1.086,-2.930,1.038,2.075
-0.033,0.320,-1.070,0.916,-2.686,1.587
-0.026,0.322,-1.044,1.953,-4.395,0.244
-0.028,0.319,-1.037,-1.099,-3.174,0.000
-0.034,0.312,-1.030,-10.437,0.549,0.488
-0.049,0.292,-1.007,-13.855,1.831,1.038
-0.051,0.285,-0.992,-12.451,0.732,0.000
-0.051,0.274,-0.966,-7.690,-1.587,-2.319
-0.049,0.270,-0.959,2.747,-6.042,-5.981
-0.033,0.274,-0.951,5.493,-7.263,-6.287
-0.018,0.275,-0.947,4.700,-7.629,-5.676
0.002,0.261,-0.928,2.991,-6.714,-5.188
0.006,0.259,-0.920,0.732,-3.662,-2.197
0.013,0.279,-0.912,-0.610,-1.831,-0.122
0.007,0.291,-0.912,-2.502,0.244,1.160
-0.005,0.300,-0.914,-5.676,4.578,0.793
-0.024,0.301,-0.936,-6.714,6.653,-0.122
-0.035,0.293,-0.946,-7.935,9.277,-2.441
-0.057,0.267,-0.954,-7.263,8.850,-3.296
-0.063,0.257,-0.959,-4.028,5.249,-2.502
-0.060,0.249,-0.974,-3.052,3.052,-1.038
-0.057,0.247,-0.977,-3.174,0.610,2.075
-0.053,0.247,-0.970,-3.174,0.488,2.930
-0.050,0.246,-0.964,-1.587,0.732,3.235
-0.043,0.246,-0.956,-0.244,1.221,3.235
-0.039,0.251,-0.956,1.892,3.235,3.357
-0.037,0.251,-0.967,2.258,3.845,3.052
-0.038,0.245,-0.980,2.441,3.723,2.686
-0.042,0.237,-0.992,3.418,2.258,2.258
-0.056,0.232,-1.012,4.272,1.160,2.380
-0.064,0.240,-1.025,6.104,-0.854,4.517
-0.098,0.253,-1.065,5.127,-1.099,5.493
-0.126,0.246,-1.085,1.526,-1.587,4.517
-0.182,0.223,-1.083,1.770,-4.639,3.723
-0.188,0.204,-1.046,9.827,-21.118,4.700
-0.095,0.195,-0.937,19.470,-31.189,6.104

-0.437,0.902,-1.570,-133.179,104.614,-55.908
-0.533,0.788,-1.558,-128.113,58.533,-135.925
-0.673,0.479,-1.561,-102.295,38.452,-163.330
-0.703,0.380,-1.605,-34.180,13.184,-195.068
-0.708,0.295,-1.645,-8.972,1.526,-209.839
-0.723,0.291,-1.653,0.488,-32.715,-247.803
-0.823,0.157,-1.622,-11.230,-62.378,-269.287
-0.870,0.052,-1.601,-25.024,-146.179,-289.185
-0.880,-0.170,-1.523,-19.714,-198.425,-287.964
-0.891,-0.284,-1.458,5.005,-316.162,-278.076
-0.972,-0.494,-1.275,15.076,-377.686,-274.536
-0.996,-0.587,-1.151,19.897,-435.303,-270.813
-0.869,-0.739,-0.870,22.888,-516.724,-250.671
-0.786,-0.780,-0.747,23.743,-538.757,-234.070
-0.707,-0.820,-0.598,20.325,-550.293,-195.862
-0.557,-0.842,-0.333,16.235,-544.434,-175.476
-0.475,-0.816,-0.239,-2.197,-522.827,-128.113
-0.405,-0.702,-0.013,-23.499,-514.771,-101.196
-0.391,-0.664,0.189,-93.201,-508.301,-47.791
-0.240,-0.657,0.599,-124.695,-506.042,-20.325
-0.106,-0.659,0.782,-139.465,-492.065,35.889
0.010,-0.542,1.064,-129.822,-476.257,63.721
0.206,-0.445,1.218,-112.610,-415.222,129.333
0.407,-0.185,1.635,-112.061,-363.220,168.091
0.606,0.064,1.794,-140.930,-218.384,231.689
0.820,0.649,1.990,-172.363,-135.803,244.263
0.827,0.937,2.017,-236.572,46.814,221.619
0.842,1.438,1.753,-260.010,142.517,191.956
0.872,1.636,1.454,-274.658,234.314,154.602
0.939,1.783,1.085,-257.080,397.156,70.374
1.013,1.755,0.340,-214.722,459.290,24.841
0.830,1.539,0.026,-114.197,492.798,-98.999
0.355,1.038,-0.702,-70.251,461.060,-172.424
0.294,0.814,-1.049,39.429,335.144,-294.800
